15, Alpha6
10, Alpha6
5, Alpha2
3, Alpha5
7, Alpha5
8, Alpha6
13, Alpha5
17, Alpha1
4, Alpha4
19, Alpha2
14, Alpha2
12, Alpha5
2, Alpha5
1, Alpha3
6, Alpha2
18, Alpha2
9, Alpha5
16, Alpha2
11, Alpha3
20, Alpha2
