15, Keypad5
6, Keypad2
14, Keypad2
2, Keypad1
12, Keypad2
13, Keypad2
18, Keypad7
16, Keypad3
7, Keypad7
8, Keypad6
10, Keypad6
1, Keypad3
4, Keypad4
5, Keypad1
9, Keypad7
17, Keypad3
11, Keypad5
3, Keypad5
19, Keypad5
