1, Alpha1
4, Alpha2
6, Alpha3
14, Alpha1
5, Alpha2
18, Alpha3
3, Alpha1
17, Alpha2
8, Alpha3
12, Alpha1
16, Alpha2
7, Alpha3
15, Alpha1
13, Alpha1
10, Alpha2
11, Alpha2
9, Alpha3
19, Alpha1
2, Alpha1
20, Alpha2
