13, Alpha2
9, Alpha4
2, Alpha1
12, Alpha1
10, Alpha2
19, Alpha5
5, Alpha1
8, Alpha3
1, Alpha1
6, Alpha1
3, Alpha2
15, Alpha2
11, Alpha1
17, Alpha6
14, Alpha1
4, Alpha1
18, Alpha6
16, Alpha2
7, Alpha2
20, Alpha2
