2, Alpha5
3, Alpha3
1, Alpha3
15, Alpha1
7, Alpha1
4, Alpha2
17, Alpha1
14, Alpha1
18, Alpha2
13, Alpha6
11, Alpha5
5, Alpha2
9, Alpha7
12, Alpha7
6, Alpha1
8, Alpha7
19, Alpha6
10, Alpha6
16, Alpha2
20, Alpha2
