10, Alpha3
11, Alpha3
1, Alpha3
13, Alpha4
6, Alpha2
19, Alpha3
5, Alpha4
18, Alpha2
4, Alpha3
12, Alpha1
8, Alpha3
3, Alpha5
16, Alpha3
15, Alpha4
14, Alpha3
7, Alpha2
9, Alpha3
17, Alpha2
2, Alpha3
20, Alpha2
