15, Keypad5
6, Keypad4
3, Keypad5
12, Keypad6
4, Keypad3
8, Mouse0
17, Keypad6
7, Mouse0
10, Mouse0
1, Keypad5
5, Keypad1
2, Keypad4
18, Keypad6
13, Keypad7
16, Keypad1
11, Keypad5
9, Keypad6
14, Keypad1
19, Keypad6
