10, Keypad6
15, Keypad6
12, Keypad6
5, Keypad1
17, Keypad4
14, Keypad3
16, Keypad3
18, Keypad6
13, Keypad7
4, Keypad5
3, Keypad5
9, Keypad5
6, Keypad4
2, Keypad5
11, Keypad5
8, Keypad5
1, Keypad3
7, Keypad5
19, Keypad2
