2019-06-06T14:35:30.5781331Z	Logger	Started logging
2019-06-06T14:36:21.9251968Z	WaveController	Initial Target Waved
2019-06-06T14:36:21.9281951Z	WaveController	Entering state Delay
2019-06-06T14:36:22.4163207Z	WaveController	Entering state Target
2019-06-06T14:36:22.4193321Z	WaveController	Light: 1
2019-06-06T14:36:22.9787830Z	WaveController	Probability for Wave 13: 0.06350935
2019-06-06T14:36:22.9817836Z	WaveController	Time in wave: 13 was 0.5543137
2019-06-06T14:36:22.9847933Z	WaveController	Entering state Feedback
2019-06-06T14:36:23.2304888Z	WaveController	Waved correctly
2019-06-06T14:36:24.4841738Z	WaveController	Entering state Interval
2019-06-06T14:36:24.4871732Z	WaveController	Entering state Initial
2019-06-06T14:36:24.8460477Z	WaveController	Initial Target Waved
2019-06-06T14:36:24.8480464Z	WaveController	Entering state Delay
2019-06-06T14:36:25.3369528Z	WaveController	Entering state Target
2019-06-06T14:36:25.3389505Z	WaveController	Light: 0
2019-06-06T14:36:26.0456228Z	WaveController	Probability for Wave 14: 0.4285932
2019-06-06T14:36:26.0486231Z	WaveController	Time in wave: 14 was 0.6944122
2019-06-06T14:36:26.0516314Z	WaveController	Entering state Feedback
2019-06-06T14:36:26.2844077Z	WaveController	Waved correctly
2019-06-06T14:36:27.5377912Z	WaveController	Entering state Interval
2019-06-06T14:36:27.5407901Z	WaveController	Entering state Initial
2019-06-06T14:36:29.0592975Z	WaveController	Initial Target Waved
2019-06-06T14:36:29.0622921Z	WaveController	Entering state Delay
2019-06-06T14:36:29.5639808Z	WaveController	Entering state Target
2019-06-06T14:36:29.5739776Z	WaveController	Light: 1
2019-06-06T14:36:29.7386228Z	WaveController	Probability for Wave 15: 0.8701442
2019-06-06T14:36:29.7426223Z	WaveController	Time in wave: 15 was 0.1668777
2019-06-06T14:36:29.7456084Z	WaveController	Entering state Feedback
2019-06-06T14:36:29.9899045Z	WaveController	Waved correctly
2019-06-06T14:36:31.2442832Z	WaveController	Entering state Interval
2019-06-06T14:36:31.2472809Z	WaveController	Entering state Initial
2019-06-06T14:36:32.2590311Z	WaveController	Initial Target Waved
2019-06-06T14:36:32.2620294Z	WaveController	Entering state Delay
2019-06-06T14:36:32.7641380Z	WaveController	Entering state Target
2019-06-06T14:36:32.7661254Z	WaveController	Light: 0
2019-06-06T14:36:33.4730110Z	WaveController	Probability for Wave 16: 0.3933104
2019-06-06T14:36:33.4770097Z	WaveController	Time in wave: 16 was 0.7068558
2019-06-06T14:36:33.4800095Z	WaveController	Entering state Feedback
2019-06-06T14:36:33.7249478Z	WaveController	Waved correctly
2019-06-06T14:36:34.9775914Z	WaveController	Entering state Interval
2019-06-06T14:36:34.9815984Z	WaveController	Entering state Initial
2019-06-06T14:36:35.8602357Z	WaveController	Initial Target Waved
2019-06-06T14:36:35.8630500Z	WaveController	Entering state Delay
2019-06-06T14:36:36.3516851Z	WaveController	Entering state Target
2019-06-06T14:36:36.3536773Z	WaveController	Light: 0
2019-06-06T14:36:36.8606385Z	WaveController	Time in wave: 17 was 0.4999542
2019-06-06T14:36:36.8636377Z	WaveController	Entering state Feedback
2019-06-06T14:36:37.1112853Z	WaveController	Waved incorrectly
2019-06-06T14:36:38.3653028Z	WaveController	Entering state Interval
2019-06-06T14:36:38.3682903Z	WaveController	Entering state Initial
2019-06-06T14:36:39.0731397Z	WaveController	Initial Target Waved
2019-06-06T14:36:39.0761286Z	WaveController	Entering state Delay
2019-06-06T14:36:39.5783879Z	WaveController	Entering state Target
2019-06-06T14:36:39.5803873Z	WaveController	Light: 0
2019-06-06T14:36:40.1419808Z	WaveController	Probability for Wave 18: 0.2418371
2019-06-06T14:36:40.1459793Z	WaveController	Time in wave: 18 was 0.5531006
2019-06-06T14:36:40.1489787Z	WaveController	Entering state Feedback
2019-06-06T14:36:40.3915690Z	WaveController	Waved correctly
2019-06-06T14:36:41.6316103Z	WaveController	Entering state Interval
2019-06-06T14:36:41.6346089Z	WaveController	Entering state Initial
2019-06-06T14:36:41.9405830Z	WaveController	Initial Target Waved
2019-06-06T14:36:41.9435728Z	WaveController	Entering state Delay
2019-06-06T14:36:42.4319919Z	WaveController	Entering state Target
2019-06-06T14:36:42.4349905Z	WaveController	Light: 0
2019-06-06T14:36:43.2744215Z	WaveController	Probability for Wave 19: 0.6359978
2019-06-06T14:36:43.2774198Z	WaveController	Time in wave: 19 was 0.8393478
2019-06-06T14:36:43.2804241Z	WaveController	Entering state Feedback
2019-06-06T14:36:43.5245068Z	WaveController	Waved correctly
2019-06-06T14:36:44.7781878Z	WaveController	Entering state Interval
2019-06-06T14:36:44.7811867Z	WaveController	Entering state Initial
2019-06-06T14:36:45.5140657Z	WaveController	Initial Target Waved
2019-06-06T14:36:45.5160551Z	WaveController	Entering state Delay
2019-06-06T14:36:46.0182385Z	WaveController	Entering state Target
2019-06-06T14:36:46.0212442Z	WaveController	Light: 1
2019-06-06T14:36:46.5939917Z	WaveController	Probability for Wave 20: 0.2340161
2019-06-06T14:36:46.5969903Z	WaveController	Time in wave: 20 was 0.5726776
2019-06-06T14:36:46.5999901Z	WaveController	Entering state Feedback
2019-06-06T14:36:46.8459734Z	WaveController	Waved correctly
2019-06-06T14:36:48.0992667Z	WaveController	Entering state Interval
2019-06-06T14:36:48.1022673Z	WaveController	Entering state Initial
2019-06-06T14:36:48.9008885Z	WaveController	Initial Target Waved
2019-06-06T14:36:48.9038877Z	WaveController	Entering state Delay
2019-06-06T14:36:49.3920679Z	WaveController	Entering state Target
2019-06-06T14:36:49.3950671Z	WaveController	Light: 0
2019-06-06T14:36:50.0212531Z	WaveController	Probability for Wave 21: 0.6836199
2019-06-06T14:36:50.0252506Z	WaveController	Time in wave: 21 was 0.6187897
2019-06-06T14:36:50.0282498Z	WaveController	Entering state Feedback
2019-06-06T14:36:50.2725936Z	WaveController	Waved correctly
2019-06-06T14:36:51.5131424Z	WaveController	Entering state Interval
2019-06-06T14:36:51.5151415Z	WaveController	Entering state Initial
2019-06-06T14:36:52.3812601Z	WaveController	Initial Target Waved
2019-06-06T14:36:52.3842593Z	WaveController	Entering state Delay
2019-06-06T14:36:52.8724634Z	WaveController	Entering state Target
2019-06-06T14:36:52.8754612Z	WaveController	Light: 0
2019-06-06T14:36:53.6749508Z	WaveController	Probability for Wave 22: 0.3998578
2019-06-06T14:36:53.6779497Z	WaveController	Time in wave: 22 was 0.798439
2019-06-06T14:36:53.6809386Z	WaveController	Entering state Feedback
2019-06-06T14:36:53.9258928Z	WaveController	Waved correctly
2019-06-06T14:36:55.1789051Z	WaveController	Entering state Interval
2019-06-06T14:36:55.1819160Z	WaveController	Entering state Initial
2019-06-06T14:36:56.8219271Z	WaveController	Initial Target Waved
2019-06-06T14:36:56.8249362Z	WaveController	Entering state Delay
2019-06-06T14:36:57.3137396Z	WaveController	Entering state Target
2019-06-06T14:36:57.3157387Z	WaveController	Light: 1
2019-06-06T14:36:58.0217907Z	WaveController	Probability for Wave 23: 0.9570926
2019-06-06T14:36:58.0248009Z	WaveController	Time in wave: 23 was 0.6979523
2019-06-06T14:36:58.0277995Z	WaveController	Entering state Feedback
2019-06-06T14:36:58.2738953Z	WaveController	Waved correctly
2019-06-06T14:36:59.5141033Z	WaveController	Entering state Interval
2019-06-06T14:36:59.5171104Z	WaveController	Entering state Initial
2019-06-06T14:37:00.3955136Z	WaveController	Initial Target Waved
2019-06-06T14:37:00.3975130Z	WaveController	Entering state Delay
2019-06-06T14:37:00.9000966Z	WaveController	Entering state Target
2019-06-06T14:37:00.9030958Z	WaveController	Light: 1
2019-06-06T14:37:01.4752200Z	WaveController	Probability for Wave 24: 0.5243389
2019-06-06T14:37:01.4782198Z	WaveController	Time in wave: 24 was 0.5711823
2019-06-06T14:37:01.4812306Z	WaveController	Entering state Feedback
2019-06-06T14:37:01.7254794Z	WaveController	Waved correctly
2019-06-06T14:37:02.9792549Z	WaveController	Entering state Interval
2019-06-06T14:37:02.9822549Z	WaveController	Entering state Initial
2019-06-06T14:37:03.7025444Z	WaveController	Initial Target Waved
2019-06-06T14:37:03.7055550Z	WaveController	Entering state Delay
2019-06-06T14:37:04.1926290Z	WaveController	Entering state Target
2019-06-06T14:37:04.1956279Z	WaveController	Light: 0
2019-06-06T14:37:04.7030695Z	WaveController	Time in wave: 25 was 0.4977417
2019-06-06T14:37:04.7060681Z	WaveController	Entering state Feedback
2019-06-06T14:37:04.9543313Z	WaveController	Waved incorrectly
2019-06-06T14:37:06.1937670Z	WaveController	Entering state Interval
2019-06-06T14:37:06.1967662Z	WaveController	Entering state Initial
2019-06-06T14:37:08.2762143Z	WaveController	Initial Target Waved
2019-06-06T14:37:08.2782046Z	WaveController	Entering state Delay
2019-06-06T14:37:08.7812589Z	WaveController	Entering state Target
2019-06-06T14:37:08.7842305Z	WaveController	Light: 1
2019-06-06T14:37:09.3025917Z	WaveController	Probability for Wave 26: 0.3459883
2019-06-06T14:37:09.3055949Z	WaveController	Time in wave: 26 was 0.5096893
2019-06-06T14:37:09.3095893Z	WaveController	Entering state Feedback
2019-06-06T14:37:09.5534644Z	WaveController	Waved correctly
2019-06-06T14:37:10.7939210Z	WaveController	Entering state Interval
2019-06-06T14:37:10.7969204Z	WaveController	Entering state Initial
2019-06-06T14:37:11.5021859Z	WaveController	Initial Target Waved
2019-06-06T14:37:11.5051842Z	WaveController	Entering state Delay
2019-06-06T14:37:11.9937226Z	WaveController	Entering state Target
2019-06-06T14:37:11.9967212Z	WaveController	Light: 0
2019-06-06T14:37:12.6361873Z	WaveController	Probability for Wave 27: 0.5842513
2019-06-06T14:37:12.6391720Z	WaveController	Time in wave: 27 was 0.6371002
2019-06-06T14:37:12.6421709Z	WaveController	Entering state Feedback
2019-06-06T14:37:12.8876738Z	WaveController	Waved correctly
2019-06-06T14:37:14.1404633Z	WaveController	Entering state Interval
2019-06-06T14:37:14.1434622Z	WaveController	Entering state Initial
2019-06-06T14:37:14.8624410Z	WaveController	Initial Target Waved
2019-06-06T14:37:14.8654402Z	WaveController	Entering state Delay
2019-06-06T14:37:15.3535192Z	WaveController	Entering state Target
2019-06-06T14:37:15.3575182Z	WaveController	Light: 1
2019-06-06T14:37:15.4229958Z	WaveController	Probability for Wave 28: 0.2188946
2019-06-06T14:37:15.4259947Z	WaveController	Time in wave: 28 was 0.05705261
2019-06-06T14:37:15.4290069Z	WaveController	Entering state Feedback
2019-06-06T14:37:15.6759273Z	WaveController	Waved correctly
2019-06-06T14:37:16.9140275Z	WaveController	Entering state Interval
2019-06-06T14:37:16.9170171Z	WaveController	Entering state Initial
2019-06-06T14:37:17.6362154Z	WaveController	Initial Target Waved
2019-06-06T14:37:17.6392155Z	WaveController	Entering state Delay
2019-06-06T14:37:18.1404178Z	WaveController	Entering state Target
2019-06-06T14:37:18.1434164Z	WaveController	Light: 0
2019-06-06T14:37:18.8232403Z	WaveController	Probability for Wave 29: 0.8446281
2019-06-06T14:37:18.8272399Z	WaveController	Time in wave: 29 was 0.670105
2019-06-06T14:37:18.8302502Z	WaveController	Entering state Feedback
2019-06-06T14:37:19.0743471Z	WaveController	Waved correctly
2019-06-06T14:37:20.3141051Z	WaveController	Entering state Interval
2019-06-06T14:37:20.3171035Z	WaveController	Entering state Initial
2019-06-06T14:37:20.9429006Z	WaveController	Initial Target Waved
2019-06-06T14:37:20.9458995Z	WaveController	Entering state Delay
2019-06-06T14:37:21.4342595Z	WaveController	Entering state Target
2019-06-06T14:37:21.4372493Z	WaveController	Light: 0
2019-06-06T14:37:22.6235059Z	WaveController	Probability for Wave 30: 0.1742119
2019-06-06T14:37:22.6265045Z	WaveController	Time in wave: 30 was 1.176544
2019-06-06T14:37:22.6295156Z	WaveController	Entering state Feedback
2019-06-06T14:37:22.8611181Z	WaveController	Waved correctly
2019-06-06T14:37:24.1152931Z	WaveController	Entering state Interval
2019-06-06T14:37:24.1182926Z	WaveController	Entering state End
2019-06-06T14:37:24.1232903Z	OutcomeOwnership	Entering state Interval
2019-06-06T14:37:24.6195365Z	OutcomeOwnership	Entering state Threat
2019-06-06T14:37:24.6235355Z	Threat	Started
2019-06-06T14:37:24.6275427Z	Threat	Entering state Falling
2019-06-06T14:37:25.0369936Z	Threat	Entering state Following
2019-06-06T14:37:28.0359887Z	Threat	Entering state End
2019-06-06T14:37:28.0410006Z	OutcomeOwnership	Entering state End
2019-06-06T14:37:28.0469861Z	TrialController	Event SpTrialFinished
2019-06-06T14:37:28.0529831Z	TrialController	Entering state Questionnaire
2019-06-06T14:37:28.0949696Z	QuestionnaireController	Started
2019-06-06T14:37:29.5536032Z	QuestionnaireController	Entering state Start
2019-06-06T14:37:30.5438900Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:37:30.5518871Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:37:37.0690400Z	QuestionnaireController	Entering state Delay
2019-06-06T14:37:37.0730378Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:37:37.0830358Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:37:42.1221081Z	QuestionnaireController	Entering state Delay
2019-06-06T14:37:42.1261069Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:37:42.1361037Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:37:47.0697826Z	QuestionnaireController	Entering state Delay
2019-06-06T14:37:47.0737811Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:37:47.0837782Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:37:51.4024273Z	QuestionnaireController	Entering state Delay
2019-06-06T14:37:51.4064261Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:37:51.4164308Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:38:02.4301888Z	QuestionnaireController	Entering state Delay
2019-06-06T14:38:02.4341989Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:38:02.4441849Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:38:07.9247784Z	QuestionnaireController	Entering state Delay
2019-06-06T14:38:07.9287771Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:38:07.9387841Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:38:14.1248738Z	QuestionnaireController	Entering state Delay
2019-06-06T14:38:14.1288825Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:38:14.1378698Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:38:17.9909373Z	QuestionnaireController	Entering state Delay
2019-06-06T14:38:17.9949468Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:38:18.0049410Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:38:25.1259043Z	QuestionnaireController	Entering state Delay
2019-06-06T14:38:25.1309034Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:38:25.1409091Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:38:30.3000618Z	QuestionnaireController	Entering state Delay
2019-06-06T14:38:30.3030605Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:38:30.3140571Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:38:36.3792249Z	QuestionnaireController	Entering state Delay
2019-06-06T14:38:36.3832325Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:38:36.3932205Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:38:41.9529202Z	QuestionnaireController	Entering state Delay
2019-06-06T14:38:41.9569280Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:38:41.9659247Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:38:48.0209732Z	QuestionnaireController	Entering state Delay
2019-06-06T14:38:48.0239735Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:38:48.0349701Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:38:52.4070723Z	QuestionnaireController	Entering state Delay
2019-06-06T14:38:52.4110719Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:38:52.4210584Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:38:57.1667104Z	QuestionnaireController	Entering state Delay
2019-06-06T14:38:57.1707086Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:38:57.1807059Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:39:04.1020406Z	QuestionnaireController	Entering state Delay
2019-06-06T14:39:04.1060393Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:39:04.1170357Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:39:10.9963625Z	QuestionnaireController	Entering state Delay
2019-06-06T14:39:10.9993534Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:39:11.0093411Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:39:16.7835979Z	QuestionnaireController	Entering state Delay
2019-06-06T14:39:16.7875878Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:39:16.7975846Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:39:23.3971290Z	QuestionnaireController	Entering state Delay
2019-06-06T14:39:23.4011362Z	QuestionnaireController	Entering state ShowQuestion
2019-06-06T14:39:23.4111384Z	QuestionnaireController	Entering state WaitingForAnswer
2019-06-06T14:39:33.3569424Z	QuestionnaireController	Entering state Delay
