7, Alpha1
18, Alpha2
16, Alpha3
12, Alpha1
2, Alpha2
11, Alpha2
17, Alpha3
6, Alpha1
4, Alpha1
15, Alpha2
1, Alpha2
14, Alpha3
8, Alpha1
10, Alpha1
9, Alpha2
3, Alpha2
19, Alpha3
5, Alpha2
13, Alpha2
20, Alpha3
