14, Alpha1
6, Alpha3
13, Alpha2
19, Alpha4
17, Alpha6
3, Alpha3
15, Alpha5
16, Alpha2
10, Alpha2
4, Alpha3
9, Alpha3
11, Alpha2
8, Alpha2
1, Alpha4
12, Alpha2
7, Alpha5
18, Alpha6
2, Alpha5
5, Alpha3
20, Alpha4
