12, Alpha6
3, Alpha4
15, Alpha2
11, Alpha6
9, Alpha6
19, Alpha4
10, Alpha6
13, Alpha5
16, Alpha7
1, Alpha2
14, Alpha1
8, Alpha7
2, Alpha2
4, Alpha3
17, Alpha3
6, Alpha1
5, Alpha6
18, Alpha4
7, Alpha4
20, Alpha5
