10, Alpha5
18, Alpha2
13, Alpha6
14, Alpha2
11, Alpha4
5, Alpha2
2, Alpha4
8, Alpha5
4, Alpha4
6, Alpha2
1, Alpha4
9, Alpha6
17, Alpha2
3, Alpha5
16, Alpha2
12, Alpha4
7, Alpha6
19, Alpha5
15, Alpha3
20, Alpha5
