2019-05-24T11:10:30.9575366Z, False, 0, 0, 0
2019-05-24T11:10:30.9615404Z, False, 0, 0, 0
2019-05-24T11:10:30.9781929Z, False, 0, 0, 0
2019-05-24T11:10:30.9943132Z, False, 0, 0, 0
2019-05-24T11:10:31.0113378Z, False, 0, 0, 0
2019-05-24T11:10:31.0283612Z, False, 0, 0, 0
2019-05-24T11:10:31.0448351Z, False, 0, 0, 0
2019-05-24T11:10:31.0609110Z, False, 0, 0, 0
2019-05-24T11:10:31.0780644Z, False, 0, 0, 0
2019-05-24T11:10:31.0952758Z, False, 0, 0, 0
2019-05-24T11:10:31.1103499Z, False, 0, 0, 0
2019-05-24T11:10:31.1269219Z, False, 0, 0, 0
2019-05-24T11:10:31.1441103Z, False, 0, 0, 0
2019-05-24T11:10:31.1608063Z, False, 0, 0, 0
2019-05-24T11:10:31.1772725Z, False, 0, 0, 0
2019-05-24T11:10:31.1933812Z, False, 0, 0, 0
2019-05-24T11:10:31.2111282Z, False, 0, 0, 0
2019-05-24T11:10:31.2269205Z, False, 0, 0, 0
2019-05-24T11:10:31.2430798Z, False, 0, 0, 0
2019-05-24T11:10:31.2600944Z, False, 0, 0, 0
2019-05-24T11:10:31.2765725Z, False, 0, 0, 0
2019-05-24T11:10:31.2934247Z, False, 0, 0, 0
2019-05-24T11:10:31.3098084Z, False, 0, 0, 0
2019-05-24T11:10:31.3261156Z, False, 0, 0, 0
2019-05-24T11:10:31.3429120Z, False, 0, 0, 0
2019-05-24T11:10:31.3600595Z, False, 0, 0, 0
2019-05-24T11:10:31.3757124Z, False, 0, 0, 0
2019-05-24T11:10:31.3923387Z, False, 0, 0, 0
2019-05-24T11:10:31.4087583Z, False, 0, 0, 0
2019-05-24T11:10:31.4258440Z, False, 0, 0, 0
2019-05-24T11:10:31.4420334Z, False, 0, 0, 0
2019-05-24T11:10:31.4589098Z, False, 0, 0, 0
2019-05-24T11:10:31.4750631Z, False, 0, 0, 0
2019-05-24T11:10:31.4920691Z, False, 0, 0, 0
2019-05-24T11:10:31.5082389Z, False, 0, 0, 0
2019-05-24T11:10:31.5253798Z, False, 0, 0, 0
2019-05-24T11:10:31.5415342Z, False, 0, 0, 0
2019-05-24T11:10:31.5581025Z, False, 0, 0, 0
2019-05-24T11:10:31.5742006Z, False, 0, 0, 0
2019-05-24T11:10:31.5911953Z, False, 0, 0, 0
2019-05-24T11:10:31.6081789Z, False, 0, 0, 0
2019-05-24T11:10:31.6241846Z, False, 0, 0, 0
2019-05-24T11:10:31.6402278Z, False, 0, 0, 0
2019-05-24T11:10:31.6578298Z, False, 0, 0, 0
2019-05-24T11:10:31.6735425Z, False, 0, 0, 0
2019-05-24T11:10:31.6912022Z, False, 0, 0, 0
2019-05-24T11:10:31.7075190Z, False, 0, 0, 0
2019-05-24T11:10:31.7237434Z, False, 0, 0, 0
2019-05-24T11:10:31.7399798Z, False, 0, 0, 0
2019-05-24T11:10:31.7572968Z, False, 0, 0, 0
2019-05-24T11:10:31.7741649Z, False, 0, 0, 0
2019-05-24T11:10:31.7905244Z, False, 0, 0, 0
2019-05-24T11:10:31.8063426Z, False, 0, 0, 0
2019-05-24T11:10:31.8234280Z, False, 0, 0, 0
2019-05-24T11:10:31.8398726Z, False, 0, 0, 0
2019-05-24T11:10:31.8567342Z, False, 0, 0, 0
2019-05-24T11:10:31.8728644Z, False, 0, 0, 0
2019-05-24T11:10:31.8889386Z, False, 0, 0, 0
2019-05-24T11:10:31.9055448Z, False, 0, 0, 0
2019-05-24T11:10:31.9225963Z, False, 0, 0, 0
2019-05-24T11:10:31.9393222Z, False, 0, 0, 0
2019-05-24T11:10:31.9557312Z, False, 0, 0, 0
2019-05-24T11:10:31.9720916Z, False, 0, 0, 0
2019-05-24T11:10:31.9891611Z, False, 0, 0, 0
2019-05-24T11:10:32.0052586Z, False, 0, 0, 0
2019-05-24T11:10:32.0213752Z, False, 0, 0, 0
2019-05-24T11:10:32.0380374Z, False, 0, 0, 0
2019-05-24T11:10:32.0552173Z, False, 0, 0, 0
2019-05-24T11:10:32.0717116Z, False, 0, 0, 0
2019-05-24T11:10:32.0887072Z, False, 0, 0, 0
2019-05-24T11:10:32.1048991Z, False, 0, 0, 0
2019-05-24T11:10:32.1207868Z, False, 0, 0, 0
2019-05-24T11:10:32.1381467Z, False, 0, 0, 0
2019-05-24T11:10:32.1543745Z, False, 0, 0, 0
2019-05-24T11:10:32.1710617Z, False, 0, 0, 0
2019-05-24T11:10:32.1877529Z, False, 0, 0, 0
2019-05-24T11:10:32.2037173Z, False, 0, 0, 0
2019-05-24T11:10:32.2201801Z, False, 0, 0, 0
