17, Alpha3
5, Alpha4
2, Alpha3
9, Alpha4
11, Alpha3
3, Alpha4
13, Alpha5
14, Alpha5
7, Alpha5
8, Alpha6
16, Alpha6
4, Alpha5
15, Alpha4
6, Alpha3
18, Alpha4
12, Alpha5
1, Alpha4
10, Alpha3
19, Alpha4
