15, Alpha3
19, Alpha6
2, Alpha4
12, Alpha2
6, Alpha3
14, Alpha2
11, Alpha5
9, Alpha6
8, Alpha6
5, Alpha1
4, Alpha4
16, Alpha2
18, Alpha6
3, Alpha5
1, Alpha2
13, Alpha2
17, Alpha6
7, Alpha5
10, Alpha6
20, Alpha6
