9, Alpha6
1, Alpha4
8, Alpha6
16, Alpha2
10, Alpha7
7, Alpha7
3, Alpha4
14, Alpha2
11, Alpha5
17, Alpha4
13, Alpha5
4, Alpha4
18, Alpha3
6, Alpha3
15, Alpha3
19, Alpha5
12, Alpha4
5, Alpha2
2, Alpha3
20, LeftControl
