7, Keypad5
1, Keypad5
18, Keypad6
9, Keypad6
4, Keypad5
6, Keypad5
12, Keypad2
16, Keypad2
11, Keypad6
10, Keypad5
8, Keypad5
15, Keypad6
3, Keypad6
17, Keypad6
5, Keypad1
13, Keypad3
2, Keypad6
14, Keypad1
19, Keypad6
