9, Alpha7
1, Alpha2
3, Alpha6
19, Alpha7
5, Alpha2
13, Alpha7
14, Alpha2
10, Alpha7
15, Alpha6
16, Alpha2
11, Alpha6
7, Alpha6
2, Alpha2
6, Alpha1
17, Alpha2
12, Alpha7
4, Alpha5
18, Alpha1
8, Alpha7
20, Alpha7
