19, Alpha5
3, Alpha4
7, Alpha2
5, Alpha4
11, Alpha5
13, Alpha5
4, Alpha4
12, Alpha5
10, Alpha5
14, Alpha2
2, Alpha4
15, Alpha3
1, Alpha1
8, Alpha5
18, Alpha3
16, Alpha2
6, Alpha1
9, Alpha5
17, Alpha2
20, Alpha6
