16, Alpha4
12, Alpha1
9, Alpha3
7, Alpha2
1, Alpha3
13, Alpha8
15, Alpha5
6, Alpha3
11, Alpha5
4, Alpha1
8, Alpha4
5, Alpha6
10, Alpha3
14, Alpha1
3, Alpha7
18, Alpha4
2, Alpha1
17, Alpha4
19, Alpha4
