2, Alpha3
9, Alpha6
17, Alpha1
11, Alpha6
13, Alpha7
18, Alpha1
3, Alpha5
14, Alpha1
6, Alpha1
19, Alpha7
15, Alpha5
4, Alpha6
7, Alpha2
12, Alpha7
16, Alpha1
10, Alpha7
1, Alpha2
8, Alpha7
5, Alpha1
20, Alpha7
