12, Alpha3
4, Alpha3
16, Alpha2
15, Alpha3
3, Alpha4
17, Alpha2
2, Alpha3
19, Alpha4
14, Alpha2
7, Alpha3
1, Alpha4
18, Alpha1
6, Alpha2
5, Alpha4
11, Alpha3
10, Alpha2
8, Alpha1
9, Alpha2
13, Alpha3
20, Alpha4
