18, Alpha1
11, Alpha7
17, Alpha2
8, Alpha7
4, Alpha6
14, Alpha1
10, Alpha7
3, Alpha6
1, Alpha6
15, Alpha4
6, Alpha1
13, Alpha6
2, Alpha6
5, Alpha6
9, Alpha7
7, Alpha7
12, Alpha7
16, Alpha1
19, Alpha6
20, Alpha7
