16, Alpha1
11, Alpha4
19, Alpha6
4, Alpha4
17, Alpha6
14, Alpha3
3, Alpha6
9, Alpha3
13, Alpha2
10, Alpha3
15, Alpha6
18, Alpha6
7, Alpha7
12, Alpha1
8, Alpha2
2, Alpha4
1, Alpha2
5, Alpha6
6, Alpha4
20, Alpha6
