13, Alpha6
11, Alpha5
19, Alpha7
17, Alpha3
9, Alpha7
8, Alpha7
5, Alpha1
14, Alpha1
1, Alpha2
7, Alpha5
12, Alpha5
2, Alpha1
18, Alpha3
6, Alpha3
15, Alpha4
4, Alpha2
10, Alpha7
16, Alpha1
3, Alpha1
20, Alpha7
