2019-05-29T12:08:14.8819686Z	Logger	Started logging
2019-05-29T12:08:14.8929658Z	ExperimentController	Participant: pilot_num9
2019-05-29T12:08:14.9019719Z	ExperimentController	Hand model is female
2019-05-29T12:08:14.9219658Z	ExperimentController	Protocol file Protocol/Visuomotor Information/Protocol08.txt
2019-05-29T12:08:14.9339623Z	ExperimentController	Loaded 4 trials
2019-05-29T12:08:14.9439577Z	ExperimentController	Event ProtocolLoaded
2019-05-29T12:08:14.9549560Z	ExperimentController	Entering state Interval
2019-05-29T12:08:16.3403002Z	ExperimentController	Event NextTrial
2019-05-29T12:08:16.3432945Z	ExperimentController	Entering state Trial
2019-05-29T12:08:16.3472924Z	ExperimentController	Starting trial
2019-05-29T12:08:16.3532919Z	ExperimentController	Gap: Inactive
2019-05-29T12:08:16.3572892Z	ExperimentController	HandOffset: 10
2019-05-29T12:08:16.3622877Z	ExperimentController	Noise type 1
2019-05-29T12:08:16.3662865Z	ExperimentController	NoiseLevel: 0.015
2019-05-29T12:08:16.3712850Z	ExperimentController	Lambda: 0.9
2019-05-29T12:08:16.3752837Z	ExperimentController	Collision probability: 1
2019-05-29T12:08:16.3802829Z	ExperimentController	Knife PresentTrue
2019-05-29T12:08:16.3852806Z	TrialController	Started
2019-05-29T12:08:18.3420558Z	TrialController	Entering state SpecificTrial
2019-05-29T12:08:18.3460536Z	VisuomotorAgency	Noise type: ImpairedMovement
2019-05-29T12:08:18.3500626Z	VisuomotorAgency	Delay collision active: 0
2019-05-29T12:08:18.3540519Z	VisuomotorAgency	Started
2019-05-29T12:08:18.3570511Z	TrialController	Visuomotor Information Trial started
2019-05-29T12:08:19.8506746Z	VisuomotorAgency	Entering state ExperimentWave
2019-05-29T12:08:20.3565929Z	WaveController	Started
2019-05-29T12:08:20.6105941Z	WaveController	Entering state Initial
2019-05-29T12:08:27.7996335Z	WaveController	Initial Target Waved
2019-05-29T12:08:27.8036334Z	WaveController	Entering state Delay
2019-05-29T12:08:28.2915213Z	WaveController	Entering state Target
2019-05-29T12:08:28.2945088Z	WaveController	Light: 1
2019-05-29T12:08:29.8939972Z	WaveController	Probability for Wave 0: 0.06249511
2019-05-29T12:08:29.8969961Z	WaveController	Time in wave: 0 was 1.594578
2019-05-29T12:08:29.8999970Z	WaveController	Entering state Feedback
2019-05-29T12:08:30.1450186Z	WaveController	Waved correctly
2019-05-29T12:08:31.4010863Z	WaveController	Entering state Interval
2019-05-29T12:08:31.4040855Z	WaveController	Entering state Initial
2019-05-29T12:08:32.7195913Z	WaveController	Initial Target Waved
2019-05-29T12:08:32.7225902Z	WaveController	Entering state Delay
2019-05-29T12:08:33.2114347Z	WaveController	Entering state Target
2019-05-29T12:08:33.2144334Z	WaveController	Light: 1
2019-05-29T12:08:34.0961527Z	WaveController	Probability for Wave 1: 0.4961377
2019-05-29T12:08:34.1011512Z	WaveController	Time in wave: 1 was 0.8746853
2019-05-29T12:08:34.1031503Z	WaveController	Entering state Feedback
2019-05-29T12:08:34.3420737Z	WaveController	Waved correctly
2019-05-29T12:08:35.5989262Z	WaveController	Entering state Interval
2019-05-29T12:08:35.6019256Z	WaveController	Entering state Initial
2019-05-29T12:08:35.8801038Z	WaveController	Initial Target Waved
2019-05-29T12:08:35.8841025Z	WaveController	Entering state Delay
2019-05-29T12:08:36.3719466Z	WaveController	Entering state Target
2019-05-29T12:08:36.3749458Z	WaveController	Light: 1
2019-05-29T12:08:37.0947037Z	WaveController	Probability for Wave 2: 0.1614976
2019-05-29T12:08:37.0987027Z	WaveController	Time in wave: 2 was 0.7141762
2019-05-29T12:08:37.1017016Z	WaveController	Entering state Feedback
2019-05-29T12:08:37.3466237Z	WaveController	Waved correctly
2019-05-29T12:08:38.5982253Z	WaveController	Entering state Interval
2019-05-29T12:08:38.6022226Z	WaveController	Entering state Initial
2019-05-29T12:08:38.8811341Z	WaveController	Initial Target Waved
2019-05-29T12:08:38.8841338Z	WaveController	Entering state Delay
2019-05-29T12:08:39.3723067Z	WaveController	Entering state Target
2019-05-29T12:08:39.3753062Z	WaveController	Light: 0
2019-05-29T12:08:40.5341487Z	WaveController	Probability for Wave 3: 0.4377611
2019-05-29T12:08:40.5371479Z	WaveController	Time in wave: 3 was 1.153999
2019-05-29T12:08:40.5411463Z	WaveController	Entering state Feedback
2019-05-29T12:08:40.7860675Z	WaveController	Waved correctly
2019-05-29T12:08:42.0266716Z	WaveController	Entering state Interval
2019-05-29T12:08:42.0296708Z	WaveController	Entering state Initial
2019-05-29T12:08:42.2945984Z	WaveController	Initial Target Waved
2019-05-29T12:08:42.2975868Z	WaveController	Entering state Delay
2019-05-29T12:08:42.7994350Z	WaveController	Entering state Target
2019-05-29T12:08:42.8024396Z	WaveController	Light: 0
2019-05-29T12:08:44.2949904Z	WaveController	Probability for Wave 4: 0.5070081
2019-05-29T12:08:44.2979899Z	WaveController	Time in wave: 4 was 1.486366
2019-05-29T12:08:44.3009876Z	WaveController	Entering state Feedback
2019-05-29T12:08:44.5459105Z	WaveController	Waved correctly
2019-05-29T12:08:45.7865146Z	WaveController	Entering state Interval
2019-05-29T12:08:45.7895127Z	WaveController	Entering state Initial
2019-05-29T12:08:46.0544292Z	WaveController	Initial Target Waved
2019-05-29T12:08:46.0574281Z	WaveController	Entering state Delay
2019-05-29T12:08:46.5462817Z	WaveController	Entering state Target
2019-05-29T12:08:46.5482711Z	WaveController	Light: 1
2019-05-29T12:08:47.3752035Z	WaveController	Probability for Wave 5: 0.7418973
2019-05-29T12:08:47.3782112Z	WaveController	Time in wave: 5 was 0.8199463
2019-05-29T12:08:47.3812047Z	WaveController	Entering state Feedback
2019-05-29T12:08:47.6260628Z	WaveController	Waved correctly
2019-05-29T12:08:48.8796271Z	WaveController	Entering state Interval
2019-05-29T12:08:48.8826271Z	WaveController	Entering state Initial
2019-05-29T12:08:49.1485540Z	WaveController	Initial Target Waved
2019-05-29T12:08:49.1515426Z	WaveController	Entering state Delay
2019-05-29T12:08:49.6530014Z	WaveController	Entering state Target
2019-05-29T12:08:49.6560006Z	WaveController	Light: 0
2019-05-29T12:08:52.6674680Z	WaveController	Time in wave: 6 was 3.013515
2019-05-29T12:08:52.6694676Z	WaveController	Entering state Feedback
2019-05-29T12:08:52.9194007Z	WaveController	Waved Late
2019-05-29T12:08:54.1739682Z	WaveController	Entering state Interval
2019-05-29T12:08:54.1769666Z	WaveController	Entering state Initial
2019-05-29T12:08:54.4558778Z	WaveController	Initial Target Waved
2019-05-29T12:08:54.4598770Z	WaveController	Entering state Delay
2019-05-29T12:08:54.9467213Z	WaveController	Entering state Target
2019-05-29T12:08:54.9497199Z	WaveController	Light: 0
2019-05-29T12:08:55.8560816Z	WaveController	Probability for Wave 7: 0.3233266
2019-05-29T12:08:55.8590776Z	WaveController	Time in wave: 7 was 0.8992271
2019-05-29T12:08:55.8620851Z	WaveController	Entering state Feedback
2019-05-29T12:08:56.1066177Z	WaveController	Waved correctly
2019-05-29T12:08:57.3468450Z	WaveController	Entering state Interval
2019-05-29T12:08:57.3498433Z	WaveController	Entering state Initial
2019-05-29T12:08:57.6157610Z	WaveController	Initial Target Waved
2019-05-29T12:08:57.6197671Z	WaveController	Entering state Delay
2019-05-29T12:08:58.1085926Z	WaveController	Entering state Target
2019-05-29T12:08:58.1105931Z	WaveController	Light: 0
2019-05-29T12:08:59.0167275Z	WaveController	Probability for Wave 8: 0.04836488
2019-05-29T12:08:59.0197187Z	WaveController	Time in wave: 8 was 0.8986931
2019-05-29T12:08:59.0237157Z	WaveController	Entering state Feedback
2019-05-29T12:08:59.2666389Z	WaveController	Waved correctly
2019-05-29T12:09:00.5072252Z	WaveController	Entering state Interval
2019-05-29T12:09:00.5112290Z	WaveController	Entering state Initial
2019-05-29T12:09:00.7761105Z	WaveController	Initial Target Waved
2019-05-29T12:09:00.7791091Z	WaveController	Entering state Delay
2019-05-29T12:09:01.2678970Z	WaveController	Entering state Target
2019-05-29T12:09:01.2698958Z	WaveController	Light: 0
2019-05-29T12:09:02.2955698Z	WaveController	Probability for Wave 9: 0.01217961
2019-05-29T12:09:02.2995688Z	WaveController	Time in wave: 9 was 1.018806
2019-05-29T12:09:02.3025674Z	WaveController	Entering state Feedback
2019-05-29T12:09:02.5484876Z	WaveController	Waved correctly
2019-05-29T12:09:03.7871612Z	WaveController	Entering state Interval
2019-05-29T12:09:03.7901618Z	WaveController	Entering state Initial
2019-05-29T12:09:04.0560932Z	WaveController	Initial Target Waved
2019-05-29T12:09:04.0590759Z	WaveController	Entering state Delay
2019-05-29T12:09:04.5481309Z	WaveController	Entering state Target
2019-05-29T12:09:04.5501203Z	WaveController	Light: 0
2019-05-29T12:09:05.4298926Z	WaveController	Probability for Wave 10: 0.3312295
2019-05-29T12:09:05.4328932Z	WaveController	Time in wave: 10 was 0.8782845
2019-05-29T12:09:05.4358915Z	WaveController	Entering state Feedback
2019-05-29T12:09:05.6798140Z	WaveController	Waved correctly
2019-05-29T12:09:06.9337808Z	WaveController	Entering state Interval
2019-05-29T12:09:06.9377704Z	WaveController	Entering state Initial
2019-05-29T12:09:07.2156266Z	WaveController	Initial Target Waved
2019-05-29T12:09:07.2186258Z	WaveController	Entering state Delay
2019-05-29T12:09:07.7074919Z	WaveController	Entering state Target
2019-05-29T12:09:07.7104783Z	WaveController	Light: 1
2019-05-29T12:09:08.4299017Z	WaveController	Probability for Wave 11: 0.9708292
2019-05-29T12:09:08.4339013Z	WaveController	Time in wave: 11 was 0.7184219
2019-05-29T12:09:08.4359092Z	WaveController	Entering state Feedback
2019-05-29T12:09:08.6806514Z	WaveController	Waved correctly
2019-05-29T12:09:09.9347627Z	WaveController	Entering state Interval
2019-05-29T12:09:09.9377505Z	WaveController	Entering state Initial
2019-05-29T12:09:10.2196597Z	WaveController	Initial Target Waved
2019-05-29T12:09:10.2226586Z	WaveController	Entering state Delay
2019-05-29T12:09:10.7079399Z	WaveController	Entering state Target
2019-05-29T12:09:10.7109397Z	WaveController	Light: 0
2019-05-29T12:09:11.6296479Z	WaveController	Probability for Wave 12: 0.3104874
2019-05-29T12:09:11.6336569Z	WaveController	Time in wave: 12 was 0.918251
2019-05-29T12:09:11.6366435Z	WaveController	Entering state Feedback
2019-05-29T12:09:11.8805657Z	WaveController	Waved correctly
2019-05-29T12:09:13.1341903Z	WaveController	Entering state Interval
2019-05-29T12:09:13.1381805Z	WaveController	Entering state Initial
2019-05-29T12:09:13.4164839Z	WaveController	Initial Target Waved
2019-05-29T12:09:13.4194788Z	WaveController	Entering state Delay
2019-05-29T12:09:13.9081461Z	WaveController	Entering state Target
2019-05-29T12:09:13.9111472Z	WaveController	Light: 1
2019-05-29T12:09:14.6309180Z	WaveController	Probability for Wave 13: 0.8971184
2019-05-29T12:09:14.6339149Z	WaveController	Time in wave: 13 was 0.7179489
2019-05-29T12:09:14.6369140Z	WaveController	Entering state Feedback
2019-05-29T12:09:14.8808380Z	WaveController	Waved correctly
2019-05-29T12:09:16.1354379Z	WaveController	Entering state Interval
2019-05-29T12:09:16.1384374Z	WaveController	Entering state Initial
2019-05-29T12:09:16.4173494Z	WaveController	Initial Target Waved
2019-05-29T12:09:16.4203472Z	WaveController	Entering state Delay
2019-05-29T12:09:16.9094537Z	WaveController	Entering state Target
2019-05-29T12:09:16.9124526Z	WaveController	Light: 0
2019-05-29T12:09:17.7116468Z	WaveController	Probability for Wave 14: 0.4118618
2019-05-29T12:09:17.7146548Z	WaveController	Time in wave: 14 was 0.79702
2019-05-29T12:09:17.7186438Z	WaveController	Entering state Feedback
2019-05-29T12:09:17.9615671Z	WaveController	Waved correctly
2019-05-29T12:09:19.2155333Z	WaveController	Entering state Interval
2019-05-29T12:09:19.2185131Z	WaveController	Entering state Initial
2019-05-29T12:09:19.4974331Z	WaveController	Initial Target Waved
2019-05-29T12:09:19.5004409Z	WaveController	Entering state Delay
2019-05-29T12:09:19.9882853Z	WaveController	Entering state Target
2019-05-29T12:09:19.9912679Z	WaveController	Light: 1
2019-05-29T12:09:20.9504407Z	WaveController	Probability for Wave 15: 0.9111345
2019-05-29T12:09:20.9534288Z	WaveController	Time in wave: 15 was 0.9574585
2019-05-29T12:09:20.9564266Z	WaveController	Entering state Feedback
2019-05-29T12:09:21.2014988Z	WaveController	Waved correctly
2019-05-29T12:09:22.4568133Z	WaveController	Entering state Interval
2019-05-29T12:09:22.4618127Z	WaveController	Entering state Initial
2019-05-29T12:09:22.7377235Z	WaveController	Initial Target Waved
2019-05-29T12:09:22.7417226Z	WaveController	Entering state Delay
2019-05-29T12:09:23.2295763Z	WaveController	Entering state Target
2019-05-29T12:09:23.2325664Z	WaveController	Light: 1
2019-05-29T12:09:23.8713622Z	WaveController	Probability for Wave 16: 0.2125819
2019-05-29T12:09:23.8743634Z	WaveController	Time in wave: 16 was 0.6365204
2019-05-29T12:09:23.8773606Z	WaveController	Entering state Feedback
2019-05-29T12:09:24.1222821Z	WaveController	Waved correctly
2019-05-29T12:09:25.3756959Z	WaveController	Entering state Interval
2019-05-29T12:09:25.3796923Z	WaveController	Entering state Initial
2019-05-29T12:09:25.6584878Z	WaveController	Initial Target Waved
2019-05-29T12:09:25.6614869Z	WaveController	Entering state Delay
2019-05-29T12:09:26.1495973Z	WaveController	Entering state Target
2019-05-29T12:09:26.1525939Z	WaveController	Light: 1
2019-05-29T12:09:26.8173735Z	WaveController	Probability for Wave 17: 0.7289203
2019-05-29T12:09:26.8213719Z	WaveController	Time in wave: 17 was 0.6568756
2019-05-29T12:09:26.8243697Z	WaveController	Entering state Feedback
2019-05-29T12:09:27.0722912Z	WaveController	Waved correctly
2019-05-29T12:09:28.3100785Z	WaveController	Entering state Interval
2019-05-29T12:09:28.3130779Z	WaveController	Entering state Initial
2019-05-29T12:09:28.5780072Z	WaveController	Initial Target Waved
2019-05-29T12:09:28.5810067Z	WaveController	Entering state Delay
2019-05-29T12:09:29.0688377Z	WaveController	Entering state Target
2019-05-29T12:09:29.0718366Z	WaveController	Light: 1
2019-05-29T12:09:29.7787499Z	WaveController	Probability for Wave 18: 0.3040444
2019-05-29T12:09:29.7817633Z	WaveController	Time in wave: 18 was 0.6969681
2019-05-29T12:09:29.7845380Z	WaveController	Entering state Feedback
2019-05-29T12:09:30.0313121Z	WaveController	Waved correctly
2019-05-29T12:09:31.2706459Z	WaveController	Entering state Interval
2019-05-29T12:09:31.2736354Z	WaveController	Entering state Initial
2019-05-29T12:09:31.5385479Z	WaveController	Initial Target Waved
2019-05-29T12:09:31.5415482Z	WaveController	Entering state Delay
2019-05-29T12:09:32.0297584Z	WaveController	Entering state Target
2019-05-29T12:09:32.0327602Z	WaveController	Light: 1
2019-05-29T12:09:32.7385245Z	WaveController	Probability for Wave 19: 0.8608633
2019-05-29T12:09:32.7425216Z	WaveController	Time in wave: 19 was 0.6964417
2019-05-29T12:09:32.7455216Z	WaveController	Entering state Feedback
2019-05-29T12:09:32.9794632Z	WaveController	Waved correctly
2019-05-29T12:09:34.2291025Z	WaveController	Entering state Interval
2019-05-29T12:09:34.2330918Z	WaveController	Entering state Initial
2019-05-29T12:09:34.4981923Z	WaveController	Initial Target Waved
2019-05-29T12:09:34.5011912Z	WaveController	Entering state Delay
2019-05-29T12:09:34.9890510Z	WaveController	Entering state Target
2019-05-29T12:09:34.9920354Z	WaveController	Light: 1
2019-05-29T12:09:35.7379491Z	WaveController	Probability for Wave 20: 0.4579284
2019-05-29T12:09:35.7419601Z	WaveController	Time in wave: 20 was 0.736351
2019-05-29T12:09:35.7449467Z	WaveController	Entering state Feedback
2019-05-29T12:09:35.9778854Z	WaveController	Waved correctly
2019-05-29T12:09:37.2299794Z	WaveController	Entering state Interval
2019-05-29T12:09:37.2329783Z	WaveController	Entering state Initial
2019-05-29T12:09:37.4978931Z	WaveController	Initial Target Waved
2019-05-29T12:09:37.5008971Z	WaveController	Entering state Delay
2019-05-29T12:09:37.9896674Z	WaveController	Entering state Target
2019-05-29T12:09:37.9926575Z	WaveController	Light: 1
2019-05-29T12:09:38.6722634Z	WaveController	Probability for Wave 21: 0.6536919
2019-05-29T12:09:38.6752629Z	WaveController	Time in wave: 21 was 0.6761856
2019-05-29T12:09:38.6782618Z	WaveController	Entering state Feedback
2019-05-29T12:09:38.9231827Z	WaveController	Waved correctly
2019-05-29T12:09:40.1766989Z	WaveController	Entering state Interval
2019-05-29T12:09:40.1807150Z	WaveController	Entering state Initial
2019-05-29T12:09:40.4592871Z	WaveController	Initial Target Waved
2019-05-29T12:09:40.4622857Z	WaveController	Entering state Delay
2019-05-29T12:09:40.9501480Z	WaveController	Entering state Target
2019-05-29T12:09:40.9531643Z	WaveController	Light: 1
2019-05-29T12:09:41.6594270Z	WaveController	Probability for Wave 22: 0.2936748
2019-05-29T12:09:41.6634277Z	WaveController	Time in wave: 22 was 0.6959763
