1, Mouse0
4, Alpha2
7, Alpha3
16, Alpha1
11, Alpha3
18, Alpha6
10, Alpha6
13, Alpha7
17, Alpha1
2, Alpha1
8, Alpha2
12, Alpha6
14, Alpha2
3, Alpha2
5, Alpha1
19, Alpha6
9, Alpha6
15, Alpha6
6, Alpha2
20, Alpha6
