2, Alpha3
10, Alpha6
4, Alpha2
11, Alpha5
8, Alpha6
15, Alpha6
17, Alpha6
13, Alpha5
19, Alpha6
18, Alpha5
6, Alpha2
14, Alpha2
12, Alpha2
3, Alpha3
1, Alpha2
16, Alpha5
5, Alpha2
9, Alpha6
7, Alpha3
20, Alpha5
